id,name,general_name,general_name_refined
38175,smoked salmon,various,various
38180,Lasagna Pasta - Bistro,various,various
38182,Antiperspirants - see varieties in store,various,various
38185,Disinfecting wipes,cleaning product,cleaning product
38189,"Peanut Butter - Creamy - Saturday 4th and Sunday, January 5th, only - Limit of 4 - $ 4.99 per additional item - $ 4.99 The rest of the week",various,various
38190,Pineapple - from Costa Rica,various,various
38191,Dog Food - Dog Chow - See Varieties In Store,various,various
38192,Ice Cream - Real Cream - See Varieties In Store,various,ice cream
38193,Toothpaste - Sensitive - Sunday 29th and Monday 30 December only - Limit of 4 - $ 2.99 per additional item,various,various
38194,Lunch,various,various
38200,Sausages - Simply Good,sausage,sausage
38203,Jam,various,various
38205,Licorice,various,various
36872,Frozen Dinner - O 'Sole Mio - See Varieties In Store,various,various
36866,Hygienic paper - Fluff,various,various
38102,Biological Hass Lawyer - Mexico,various,various
37603,Kaiser breads,various,various
37626,Salad Sauce - Miracle Whip,various,various
37625,Frozen fish fillets - Select selected,various,various
37615,Frozen fruit - President's choice - See in-store variety,various,various
37611,"Frozen chicken wings - Buy 1 and get free 1 coke packaging, diet coke, coke zero (4 x 310 ml), worth $ 2.99",various,various
37606,Instant noodles,various,various
37602,Mini-Cakes - Annette's - See Varieties in-store,cake,cake
37570,Meal Set - Mate Lunch - See Varieties In Store,various,various
37600,Energy Bars - Protilife - See Varieties in-store,bar,bar
37594,Antiperspirant or Deodorant - Speed Stick,various,various
37591,Cookies - Goglu,various,various
37590,English muffins,various,various
37586,Spread,various,various
37576,White baguette or multigrain,various,various
37634,Instant coffee - rich,various,various
37524,Eyeshadow - L'Oréal Paris,various,various
37518,Laundry Detergent - Ultra Packs - Saturday 8th and Sunday 9 September Only - Limit of 4 - $ 3.99 The rest of the week or by item outside the limit,laundry,laundry
37429,Frozen Pizza - Giuseppe,pizza,pizza
37431,Baby Toiletries - Johnson's - See Varieties in-store,various,various
37440,Red Potatoes - From Quebec - Canada No 1,various,various
37449,Bathroom cleaner,various,various
37452,Green or mixed peppers - naturally imperfect,various,various
37453,Organic food for baby,various,various
37454,Gas Drink - * Bonus 30 Points M,various,various
37455,Fruit drink,various,various
37457,Crunchy peanut butter,various,various
37458,Rice and Grains - Express Bistro - View Varieties in-store,various,various
37460,Crunchy bars - Special K,bar,bar
37574,Chicken skewers with vegetables - see varieties in store,various,various
37019,Crackers - Club - Buy 1 and get 500 points optimum,various,various
37266,Acetaminophen - Regular 325 mg,various,various
37288,Gluten-free walnut butter - NUTS TO YOU - View varieties in store,various,various
37286,Frozen Cake - Deep'n Delicious,cake,cake
37284,Bars - Nutrigrain - View Varieties in store,bar,bar
37283,Chips - Saturday 11 and Sunday 12 May only.- Limit of $ 4 - $ 4.49 The rest of the week or by item outside.,chip,chip
37276,Cutting fruits,various,various
37270,Milk 3.25% organic,various,various
37264,Fondue Sauce - See Varieties In Store,various,various
37564,Vegetables - M'Lord - Buy 1 and get the second second,various,various
37262,Cookies - Bear paws,various,various
37258,Cookies - Saturday 15 and Sunday 16 December only - Limit of 4 - $ 2.99 The rest of the week or by article out of bound,various,various
37257,Refrigerated dessert,various,various
37255,Frozen turkey - Ordinary or stuffed,various,various
37252,Cat Food - Friskies,various,various
37250,Candy - Werther's,various,various
37291,Fruit Flavor Snack - See Varieties In Store,various,various
37297,Yellow greenhouse peppers - Canada or imported,various,various
37302,Organic Drink - President's Choice - See Varieties In-store,various,various
37311,Acetaminophen - Regular 325 mg,various,various
37416,Honey - President's Choice - See Varieties In Store,various,various
37417,Snack - lunch mate - see varieties in store,various,various
37428,Black Forest Smoked Ham Without Nitrite Sliced,various,various
37528,Tea - Saturday 18th and Sunday 19 January alone - Limit of 4 - $ 4.99 per additional item - $ 4.99 The rest of the week,various,various
37537,GASED MINERAL WATER,various,various
37538,Mozzarelissima bar,bar,bar
37542,Caramel spread or chocolate fudge,various,various
37543,Pie - See Varieties In stock,various,various
37549,Frozen Breaded Chicken Chest Fries - Pub Style,various,various
37552,Tissue Paper - Unnamed - Limit of 4 - $ 5.99 per additional item,various,various
37553,Red Potatoes - From Quebec - Canada No 1,various,various
37557,Black Forest Smoked Ham Without Nitrite Sliced,various,various
37462,Apple Compote - Free,various,various
37213,"Cookies - Saturday, October 19th only.- Limit of 4 - 3.49 by additional article",various,various
37001,Crunchy bars - Special K,bar,bar
36924,Snapshot noodles - see varieties in store,various,various
37013,Baby Baby Toiletries - See Varieties In Store,various,various
37011,Tissue Paper - Saturday 3 and Sunday 4 November Only - Limit of 4 - $ 4.99 The rest of the week or by article out of bounds,various,various
37009,Peanut Butter - All Natural - Saturday 29th and Sunday 30 September only - Limit of 4 - $ 4.99 The rest of the week or by item outside the limit,various,various
37003,Preparation for infants A + 2,various,various
36997,Mounted coffee - McCafé,various,various
37465,Pizza Frozen thin crust - Casa di Mama - Saturday 6th and Sunday July 7th only!,pizza,pizza
36994,Kakis Vanilla,various,various
36988,Soybean Drink - Natur-A,various,various
36985,Frozen crispy fried chicken,various,various
36978,Dinner - Annie's - See Varieties in-store,various,various
36976,Frozen fruit - President's choice - See in-store variety,various,various
36969,Yogurt - Mediterranean,yogurt,yogurt
36923,"Chips - Saturday, June 16th only - Limit of 4",chip,chip
36920,Eye Tracer - Infallible,various,various
36918,Jelly - see varieties in store,various,various
36837,Frozen Meal - Slimming Kitchen - See Varieties In Store,various,various
36839,Frozen Whipped Flooring - Cool Whip - Best Prices year,various,various
36841,Hygienic buffers u,hygiene product,hygiene product
36843,Dinner - Annie's - See Varieties in-store,various,various
36844,Tissue Paper - Limit of 4 - $ 6.99 per additional item,various,various
36849,Tartinade Hoummos,various,various
36854,Coffee drink,various,various
36855,Cookies - Good Thins,various,various
36856,spinach babies,various,various
36857,Ice cream,various,ice cream
36861,Cheese - mozzarellissima,cheese,cheese
36865,Oil air purifier - see varieties in store,various,various
36968,Frozen puff pastry,various,various
36967,Beer - $ 9 Discount for 2 Caisses,various,various
36964,Cheese - waterfowl,cheese,cheese
37467,100% juice mixture,juice,juice
37468,Antiperspirants - see varieties in store,various,various
37475,Chocolate,various,various
37477,Chewing gum,various,various
37478,Deodorant,various,various
37486,Salty Butter - Unnamed - Saturday 1 June Only - Limit of 4 - $ 3.79 per additional item - $ 3.99 The rest of the week,various,various
37487,sugar,various,various
37488,Instant Gruau - See Varieties In Store,various,various
37490,Peanut butter - all natural - Saturday 15 and Sunday 16 September only - limit of 4 - $ 4.99 the rest of the week or by article out of bounds,various,various
37496,Refrigerated fruit juice - see varieties in store,juice,juice
37504,lemons,various,various
37506,Red Potatoes - From Quebec - Canada No 1,various,various
37508,cantaloups,various,various
37509,Cheese Taste - See Varieties In Store,cheese,cheese
37208,waffles,various,various
36962,Hygienic stamps - Sport,various,various
37203,Black Forest Smoked Ham Without Nitrite Sliced,various,various
36926,Tissue Paper - Pack of 6 Boxes - * Bonus 30 Points M,various,various
36929,fisheries,various,various
36931,Cookies - * Bonus 15 Points M,various,various
36933,Jelly - Smucker's,various,various
36934,Flavored tuna - see varieties in store,tuna,tuna
36935,Grain Coffee - See Varieties in Store - * Bonus 45 Points M,various,various
36939,Pizza lift-au oven frozen,pizza,pizza
36940,Appetizer - * Bonus 25 points M for purchase of 2,various,various
36943,"Peanut Butter - Creamy - Saturday, February 16th only - Limit of 4 - $ 4.99 The rest of the week or by article out of bound",various,various
36953,Rice Chips - Crispy Minis,chip,chip
36956,"Cheese bar - Mozzarelissima - From Thursday 23 to Sunday, May 26th only.- The rest of the week $ 5.99",bar,bar
36961,Litchis - Imported,various,various
38093,Bars - see varieties in store,bar,bar
38108,Bread cooked in store,various,various
35871,quinoa,various,various
37879,Cotton swabs,various,various
37876,Ice Cream With Vanilla,various,ice cream
37875,Feta cheese with herbs and spices in the oil,cheese,cheese
37868,Teaser,various,various
37867,Cats Food - Cat Chow - Save $ 1.50,various,various
37859,Cats Food - Cat Chow - Save $ 1.50,various,various
38028,Organic Ground Coffee - See Varieties In Store,various,various
37853,Frozen Pizza - Giuseppe,pizza,pizza
37851,Vaporizer lotion,various,various
37849,Licorice,various,various
37934,Drink,various,various
37938,"pork, gartes",various,various
37939,Soup - Chunky,various,various
37882,Creamy and light peanut butter,various,various
37886,Coffee in K-Cup buckets - Timothy's,various,various
37890,Beer in cans - * bonus 50 points m,various,various
37839,Pâté with three frozen meats,various,various
37904,Chewing gum,various,various
37908,Dietal drink,various,various
37911,Iced tea,various,various
37912,tomato coulis,various,various
37916,Acetaminophen - 500 mg Fast Action,various,various
37917,Mineral water,various,various
37919,Ice Sweets - Drumstick,ice cream,ice cream
37923,Hazelnut spread,various,various
37926,Hygienic buffers - Pearl,hygiene product,hygiene product
37927,Peanuts - see varieties in store - * Bonus 20 points m,various,various
37929,Body cleaner,various,various
37930,"Chicken, chest, boneless, skinless",various,various
37940,Mini Cucumbers - Canada,cucumber,cucumber
38026,Licorice,various,various
37719,"Peanut butter - crunchy - Saturday 7 and Sunday, December 8th only!- limit of 4 - $ 4.99 the rest of the week or by article out of bounds",various,various
37975,Lince-Mouth - Ultra Clean,various,various
37971,Bologna - View varieties in store - 55% off,various,various
37968,Cucumber without glitches - Quebec,cucumber,cucumber
37966,Ice cream,various,ice cream
37955,Snatcher,various,various
37951,Beer in Draught cans - * Bonus 50 points M,various,various
37946,Naan bread whole wheat,various,various
38024,"Turkey Hachis - Irresistibles, Wellness",various,various
37942,Tissue Papers - Pack of 6 Boxes,various,various
37841,Organic Drink - President's Choice - See Varieties In-store,various,various
37838,Licorice - NIBS - See Varieties in-store,various,various
37642,Dishwasher detergent in pellets,various,various
37691,Wind flights,various,various
37723,Soup - Gastronomy of the day,various,various
37980,Frozen,various,various
37986,Hygienic buffers - Pearl,hygiene product,hygiene product
37987,Frozen Chicken Chest Burgers - Prime - Buy 2 and Get FREE The Third,various,various
37991,Ice cream,various,ice cream
37995,Yogurt - 100% natural - see varieties in store,yogurt,yogurt
37996,Collagen - Original Formula,various,various
37997,Frozen chicken sticks,various,various
38003,bagels,various,various
38004,Non-dairy drink - see varieties in store,various,various
38006,Refrigerated fruit juice mix - see varieties in store,juice,juice
38012,Candy - See Varieties In Store,various,various
38016,Licorice - NIBS - See Varieties in-store,various,various
38022,Beef concentrated broth,various,various
37931,Laundry Detergent - Ultra Packs - Saturday 8th and Sunday 9 September Only - Limit of 4 - $ 3.99 The rest of the week or by item outside the limit,laundry,laundry
37933,Frozen thin crust pizza - Giuseppe,pizza,pizza
37903,Almond Butter - Blue Menu,various,various
35728,Bacon - Original,various,various
35734,Frozen chicken straps - pub style,various,various
35732,Ice Cream - Häagen-Dazs,various,ice cream
35731,Biological mature - the United States or Mexico,various,various
35730,"pork, smoked ham",various,various
35729,Gas Drink - Coke - See Varieties in-store,various,various
35725,"Toothbrush - Extra Clean - Saturday, August 31 only.- Limit of 4 - 99 ¢ The rest of the week or by item outside the limit",various,various
