unique_id,name
36914,Cranberry chicken spread
12187,Ice Cornets - Parlor - See Varieties In Store
43720,Ice Tea - Saturday 1 and Sunday 2 February only!- Limit of 4 - 4.99 per additional item - $ 4.99 The rest of the week
6867,Dish liquid - View varieties in store - Lowest price of the year
13542,Fresh chicken pestles
42098,Dog Food - Classic Grill
27465,Children's snacks - see varieties in store
43394,Hazelnut spread with cocoa
29125,100% orange juice - President's choice
18884,Yellow Peppers of Fields - Quebec
38753,Broccoli - of the United States
37725,Chocolate bar - M & M's
41514,Cookies - Tradition
32354,Red Grapes without glitches - the United States and / or Peru - Category # 1
25165,Dog Food - Beneful - See Varieties In Store
17363,Red Tomatoes in Cluster - Canada and / or Mexico - Category # 1
35019,Black Forest Ham in Slices
39092,Orange NAVEL WITHOUT Pépins
6663,Corporal atomizer
18176,Green grapes without glitches - the United States - Category # 1
44955,Tuna - View Varieties In stock
37335,Margarine - Original
32818,Air Purifier - * Bonus 15 Points M
23929,Gas Drink - Coke Diet - Lower price of the year
29210,Cookies - Rondeau
39188,"Pork lanyard chops - Combination of cuts, swallowing and ribbut with OS - Thursday 8 to Saturday 10 November only.- The rest of the week $ 1.99 / lb"
28859,"White eggs, big caliber, category A"
35053,Soup - Campbell's - View Varieties in-store - * Bonus 25 Points M for 3
21884,Products for incontinence
2240,"White eggs, category A"
40472,Peanut Butter - * Bonus 25 Points M
42754,Cracies - Special K
18379,Cerk Cache Instant
24842,Fragrant rice with jasmine
32396,Puré Foods for Babies - See Varieties In Store
3337,Wipers - Green - Saturday 14th and Sunday 15 December only!- limit of 4 - $ 5.99 the rest of the week or by article out of bounds
10027,"Frozen breaded chicken burgers - Pub style - Saturday, June 15th only - Limit of 4 - $ 5.99 per additional item - $ 5.99 The rest of the week"
148,Peanut Butter - Creamy Natural
29015,Apples Cortland - Quebec - Canada No. 1
26651,Beer - Original Draught
3248,Flooded Pizza - Slim and Crispy Crust - Sunday 29th and Monday 30 December only - Limit of 4 - $ 3.99 per additional item
17991,Fondue cheese
32961,Vinier - up to $ 6 discount on all 3 and 4 l - * viniers excludes wine drinks
18867,Creamy cabbage salad
28147,"Beef, Roast Palette (for pot-au-fire)"
26899,Tender Bars - Chocomax Protein
21847,Roasted and ground coffee - See in store varieties
26367,Cat Food - Perfect Servings
6121,Mesclun (mixed lettuce) Organic
20547,Beef Broth - Campbell's
19971,Biscuits - Small pleasures - * Bonus 25 points M for purchase of 2
40178,Frozen gratin - see varieties in store
28085,Charcuterie
20400,Sugar spread
1723,Gruau - Fast - See Varieties in-store
26639,Hamburger breads - Gigantico
16682,Cereal - Sugar-Crisp
6750,Honey - * Bonus 25 points
19784,Wiper - Limit of 4 - $ 7.99 per additional item
4656,Cookies - Choco - See Varieties In store
15406,Cereal - Cheerios - View Varieties in-store
27474,Toothpaste - Sensitive Pro-Relief
16198,Vegetable chips - see varieties in store
30482,BOSC pears - from the United States - Extra Category of Fantasy
25509,Miniature Carrots - United States - Category # 1
30568,Anjou red pears - from the United States
34292,Frozen fries potatoes - lunch
32525,Zucchini - from the United States and / or Mexico
28568,Frozen fried rice - see varieties in store
21189,Mascara - Voluminous Million Lashes
4240,"Medium-big shrimp, cooked"
11689,Toothpaste - Optic White - Saturday 12th and Sunday 13 October only.- limit of 4 - 3.99 the rest of the week or by article out of bounds
44911,Alcoholic Beverage - Party Pack
22882,Mustard
36587,Instant Coffee - Saturday 6th and Sunday 7th October alone - Limit of 4 - $ 3.99 The rest of the week or by item outside the limit
23198,Crispy Crackers - Special K
34809,Puff pastry roll
36253,Links 12/13 x - at Maxi & Cie only
33241,Biscuits - Tradition - See varieties in store - * Bonus 15 points M
42569,Organic Grain Coffee - Smart Ass
17500,Chocolate Tablet - Swiss Classic
16864,Mountain mix - Unnamed
27984,Saucissons - Unnamed - See Varieties in Store - Save $ 1.02
9139,Salmon gratin
35558,Crackers - CRISPERS - View varieties in store
23715,Pure Liquid Egg Whites - Naturoeuf
36426,Beer in cans radler
48269,Ricotta cheese
722,frozen fruit
40240,Refrigerated non-dairy drink - see varieties in store
34329,Candy rolls - Rockets
4372,Crackers - see varieties in store - * bonus 25 points m
11571,Peanut Butter - Creamy and Light - Saturday 15th and Sunday 16 December Only - Limit of 4 - $ 4.99 The rest of the week or by article out of bound
39326,Chocolate bar - Hershey's
25861,Cheese Macaroni - President's Choice
7549,Fantasy molasses
12044,Frozen thin crust pizza - Ristorante - Saturday 12th and Sunday 13 May Only - Limit of 4 - $ 3.99 The rest of the week or by article out of bounds
14140,Peanut Butter - Creamy and Light - Saturday 1st September only - Limit of 4 - $ 4.99 The rest of the week or by article out of bounds
7826,Accompanying dish - Side Kicks
12563,Body Cleaner - Ax - See Varieties In Store
12381,Noodles - See Varieties In Store
42580,Boston Lettuce - Quebec
11935,Cherries - Chile or Argentina
6586,Cheese snacks - Nano
5798,Frozen Dessert - Classic - Buy 1 and Get 1 Syrup for Sundae Compliments (428 ml) for free $ 2.99
8329,Dog - DentaStix Treats
32781,Fresh boneless chicken thighs
32788,Seke pears - from the United States - Extra Category of Fantasy
3389,Cereal - Reese Puffs
39803,Beer - Rickard's
23751,Flooded Pizza - Casa di Mama - View Varieties in store - Limit of 3 - Saturday 7 and Sunday 8 December only
3697,Frozen meal - Hungry-man
39147,Hygienic paper - Original - Saturday 12 and Sunday 13 October only.- limit of 4 - 5.99 the rest of the week or by article out of bounds
3434,Clementines - Argentina and / or South Africa
20762,Sparkling drink and juice - see varieties in store
41625,Cookies - Ti-Coq
12463,Fruit snack - Gushers - See in store varieties
34190,Coffee with K-Cup buckets - 50% discount
17427,Lasagna with frozen meat
4169,Refrigerated fruit juice drink - Hydrafruit - See Varieties in-store
28054,Instant noodle soup
19662,Apple Juice - Quebec
1202,Frozen chicken burgers
21982,Textile on leaves
35993,Organic sparkling kombucha - See in store varieties
141,Tomatoes - Accents
27023,Apple juice - Allen's
18207,Moisturizing Cream - Classic
20269,Olives kalamata
30832,Yogurt - Minigo
31770,"Peanut butter - Natural crunchy - Saturday 7 and Sunday, December 8th only!- limit of 4 - $ 4.99 the rest of the week or by article out of bounds"
18567,Barres - Chewy Super Grains
5361,Face cleaner
32953,Biological strawberries - United States
48572,Asparagus - du Québec - Canada No 1
2458,Red or white wine - save up to $ 7 on vinours 3-4 L - See in store varieties
24698,Acetaminophen - flu
24123,Raspberries - Mexico and / or Peru and / or Argentina
48635,Capillary Color - Belle-Color
4741,Yogurt - iögo - See in store varieties
11992,Yogurt - classic - see varieties in store
4493,Cereal - Kellogg's - View Varieties in-store
12466,Organic salsa sauce - see varieties in store
13595,Bar Crunch
8503,canned corn
24187,Craquelins - Goldfish - Saturday 19 and Sunday 20 January only - Limit of 4 - $ 2.99 The rest of the week or by article out of bound
22249,Stainholder for laundry - oxi-action
30123,Shampoo - fructis - see varieties in store
2899,pears
8920,Instant coffee - more than 50% savings
25542,Spaghetti squash - the United States and / or Mexico
39968,Apples Empire - Quebec - Canada of Fantasy
10523,Smoked sausages coated with frozen dough - original - save 50 ¢ with a good-discount in store
6402,Milk 3.25% lactose-free
42397,Chocolate Tablet - Lindor
23270,Sugar tart with cream
36323,Yogurt - 100% natural source
34138,Pizza Frozen thin crust - Casa di Mama - Saturday 8th and Sunday 9th June alone - Limit of 4 - $ 3.99 per additional item - $ 6.99 The rest of the week
38613,Vitamins D - 1000 UI - Saturday 23 and Sunday 24 June alone - $ 9.99 The rest of the week or by article out of bounds
7164,Beer in Cantes - Buy 2 Caisses and IGA will pay the equivalent of the 2 taxes ($ 9.28)
32198,Peanut butter - creamy and light - Saturday 25 and Sunday 26 May only - limit of 4 - $ 4.99 the rest of the week or by item outside the limit.
6410,Tart Crust Mix - Shirriff
17766,Corn syrup - Lily White - See varieties in store
43550,"Evaporated milk - Unnamed - Saturday, August 31 only.- Limit of 4 - 4/5 $ the rest of the week or by item outside limit"
38750,Blueberries - United States
36394,Olives Gluten Free - See Varieties In Store
40586,Refrigerated fruit juice - 100% juice - see varieties in store
22635,Soup - see varieties in store
256,canned tuna
49010,Ice cream bars - See varieties in store - Limit of $ 2 - $ 4.49 per additional item
46877,Coffee in K-Cup buckets - see varieties in store - * Bonus 40 Points M
37359,Sliced leeks - Europe
27818,Liquid Laundry Detergent - Woolite
34284,Strawberries - Canada - Canada # 1
13589,Fruits - Variety in store
465,Peanut Butter - Natural Crunchy
12145,Dog Food - Dog Chow
26079,Puré Foods for Babies - See Varieties in Store - Ordinary Price: $ 1.69
34871,"Peanut Butter - Blue Menu - Saturday, November 16th Only - Limit of 4 - $ 2.99 The rest of the week or by article out of bounds"
26985,Frozen fruit drink - Déli-five
43136,Protective towels
7416,Dough
39078,Frozen meal - * Bonus 20 points M
21756,Gallettes or vegetable clogged - View varieties in store
15696,Frozen pizza - oven lift
32740,Raspberries - the United States and / or Peru and / or Mexico - Category # 1
21591,organic cabbage
27816,Smoked beef in sachets
40009,Refrigerated apple juice
41746,Organic Cranberries - Quebec
36670,Fresh blue molds - Prince Edward Island
17789,Hearts of Organic Romaine - Quebec
33143,Pasta - Gluten free
2810,Grated cheese - mozzarellissima
28050,Chocolate Tablets - Creation
41686,Milk 2% - Purfiltr
36934,Flavored tuna - see varieties in store
2876,Dishwasher detergent
21402,Milk chocolate spread
35495,Cereal - Squares
32601,Lasagna Pasta - Direct-O-Four - * Bonus 25 Points M In Buy 2
34558,Deodorant 3x - Saturday 27 and Sunday 28 April only - Limit of 4 - $ 3.99 The rest of the week or by article out of bound
48472,Sliced charcuterie duo - See in store varieties
8607,Peanut butter - creamy and light - Saturday 8th and Sunday 9 June only.- Limit of 4 - $ 4.99 The rest of the week or by item outside the limit.
41008,Organic cauliflower - Quebec
36521,Rice Cockta - Crispy Minis - * Bonus 25 Points M Within Buying 3
39013,Frozen chicken breast skewers
19956,Yogurt - Iögo
2943,"shrimp, big"
29686,Rocha pears - Portugal
2658,Tartlets - Granny's - View Varieties in-store
36619,Puff pastry
45143,"Refrigerated orange juice, with pulps - limit of 4 - $ 3.99 per additional item"
3519,"White eggs, category A - Saturday 21 and Sunday 22 September only - Limit of 2 - $ 2.29 per additional item - $ 2.49 The rest of the week"
8230,Fish fillets - Select Select - Save $ 5
5804,Lipstick - Color Sensal
22613,Shampoo 2 in 1
38801,"Coffee Color - Carnation - Saturday 8th and Sunday, December 9th, only - Limit of 4 - $ 3.99 The rest of the week or by article out of bound"
8295,carrots
29792,Cantaloup - Guatemala - Category # 1
18109,Ultra strong aluminum paper
21469,Puding snack - Hershey's
4258,Toothbrush
28450,Tuna lanyard
29044,Balkan style yogurt - Probiotic kefir - See in store varieties
49667,Toothbrush - Extra Clean - Saturday 27 and Sunday 28 October only - Limit of 4 - 99 ¢ The rest of the week or by article out of bound
25456,Cheese Bar - President's Choice
35862,Organic Carrots - Quebec - Canada # 1
41461,Bologna - Quebec
26185,Sweet and salty bars
3006,squash
3003,Organic red grapes without glitches - California
36931,Cookies - * Bonus 15 Points M
32240,"Sliced charcuterie - Smart & Natural - Buy 3 and get 30 air miles a bonus.Friday, December 7th only."
38127,Frozen waffles - EGGO - See in store varieties
2038,croissant
33957,Milk chocolate
3693,Yogurt - Mediterranean - See Varieties in store
35866,Liquid Egg Whites - Blue Menu
138,Coffee
12223,Mini Bok Choy - Quebec
33898,"Coffee in K-Cup buckets - Saturday 14 and Sunday, September 15th only.- limit of 4 - $ 6.99 the rest of the week or by item outside the limit"
12080,Tomato Pastry - View Varieties In Store
48795,Bifteck Top of Swirl - Sterling Silver
49651,Microfiltrated Milk - View Varieties In Store
17313,Biological salad mix - from the United States
2953,Capillary Color - Excellency
280,Gratin
5130,Shampoo - * Except: Expert Collection
28083,Organic yogurt - See in store varieties
4416,Vegetables - Unnamed - See Varieties In Store
22701,"Beef, roast / crossed rib steak"
45604,"Fully cooked chicken strips, breaded and frozen - Unnamed"
14257,"Tissue Paper - Unnamed - Saturday 5th and Sunday, January 6th Only - Limit of 4 - $ 3.99 The rest of the week or by article out of bound"
17902,Cheese - the laughing cow
10852,Cookies - Saturday 18th and Sunday 19 August only - Limit of 4 - $ 1.99 The rest of the week or by article out of bound
730,BROWNIES Mix - * Bonus 15 Points M
1970,Peanut Butter - Natural
18385,Asparagus - Mexico and / or Peru - Category # 1
895,Flooded Pizza - Casa di Mama - View Varieties in-store - Saturday 1 and Sunday 2 February alone - Limit of 4 - $ 3.99 per additional item
13121,Baby snack - Mum-mum - View in store varieties
2282,margarine
10755,Cereal - Honeycomb
47428,Marmalade - * Bonus 20 points M
26566,Frozen Flat Bread - President's Choice - See Varieties In Store
48398,Terrine staged Wapiti and Faisan
8716,Dishwashing detergent
31262,Sliced cheese product
12918,Peanut Butter - All Natural - Saturday 13th and Sunday 14 October Only - Limit of 4 - $ 4.99 The rest of the week or by article out of bound
22240,Shaving cream
10794,"Sachets tea - Saturday, July 13th only!- Limit of 4 - $ 3.99 The rest of the week or by item outside limit"
40645,Ocular drops - hydrasse
34555,"Jam, jelly, marmalade, spreads - 25 miles as a bonus for the purchase of 2. - 11 October only!."
37774,Refrigerated Oat Beverage - Sofresh
38370,"Farcie Frozen Cheese Pizza - Casa di Mama - Saturday, August 31 only - Limit of 4 - $ 3.99 per additional item"
16384,"Chips - Saturday 8th and Sunday, February 9th only!- Limit of 4"
45737,100% pure maple syrup - Canada
47682,Instant Noodles - Unnamed - Lower price of the year
23527,Hamburger breads - the big
47873,Liquid Textile Softener - * Bonus 25 Points M
3107,Acetaminophen - cold and sinus
32019,Sparkling drink - see varieties in store
778,Capillary products - see varieties in store
12107,Capillary Color - Nutriese Cream
43986,"Tiramisu cake, profiteroles, frozen chocolate mini flashes"
39840,Scenery - Small joys
26635,Lip Pencil - Color Sensal
45275,Chou-flower - the United States and / or Mexico - Category # 1
41885,Tissue Paper - Unnamed - Saturday 23rd and Sunday November 24th!- limit of 4 - $ 4.99 the rest of the week or by article out of bounds
44021,Pepperoni - Buy 2 and get the third for free for free
6008,Frozen breaded chicken cutlets - premium - * 50 points bonus m
19862,Cats Food - Perfect Servings - See Varieties In Store
20693,Tissue Paper - Limit of 6 - 99 ¢ per additional article
34048,Beans - see varieties in store
32141,Corporal Deodorant - Ax - See Varieties in-store
29224,Aerosol disinfectant
49291,Instant Coffee - Rich - Saturday 29 and Sunday 30 September only - Limit of 4 - $ 4.99 The rest of the week or by item outside the limit
18503,Fruit Compote - Gogo Squezz - View Varieties In Store
44054,Beer - The Best of Belgium
14266,Organic Gala Apples - from Washington - Extra Category of Fantasy
41602,Coriander - from the United States and / or Mexico
